ID,Date,Suhu,Humid,Hujan,NDVI,Luas Konversi,Kecamatan,Label
D0761,2023-01-31,27.0,88,360,0.51,568,Rawas Ulu,Rendah
D0762,2023-02-01,28.1,85,6,0.49,671,Rawas Ulu,Sedang
D0763,2023-02-02,28.1,86,264,0.55,562,Rawas Ulu,Sedang
D0764,2023-02-03,28.3,87,3,0.59,603,Rawas Ulu,Sedang
D0765,2023-02-04,29.0,84,420,0.57,590,Rawas Ulu,Sedang
D0766,2023-02-05,29.3,83,48,0.58,632,Rawas Ulu,Sedang
D0767,2023-02-06,28.0,84,0,0.53,564,Rawas Ulu,Rendah
D0768,2023-02-07,28.9,84,123,0.56,620,Rawas Ulu,Sedang
D0769,2023-02-08,29.1,83,6,0.57,729,Rawas Ulu,Sedang
D0770,2023-02-09,29.4,81,21,0.53,674,Rawas Ulu,Sedang
D0771,2023-02-10,29.9,82,141,0.59,603,Rawas Ulu,Sedang
D0772,2023-02-11,29.2,80,114,0.52,574,Rawas Ulu,Sedang
D0773,2023-02-12,29.4,81,12,0.54,610,Rawas Ulu,Sedang
D0774,2023-02-13,28.8,80,57,0.56,608,Rawas Ulu,Sedang
D0775,2023-02-14,29.4,81,132,0.56,730,Rawas Ulu,Sedang
D0776,2023-02-15,28.3,88,132,0.53,651,Rawas Ulu,Sedang
D0777,2023-02-16,27.4,86,216,0.6,615,Rawas Ulu,Rendah
D0778,2023-02-17,28.9,79,108,0.54,622,Rawas Ulu,Sedang
D0779,2023-02-18,28.6,83,87,0.55,582,Rawas Ulu,Sedang
D0780,2023-02-19,28.0,88,429,0.57,601,Rawas Ulu,Rendah
D0781,2023-02-20,26.9,88,333,0.54,615,Rawas Ulu,Rendah
D0782,2023-02-21,28.7,88,183,0.53,627,Rawas Ulu,Sedang
D0783,2023-02-22,27.1,89,726,0.49,640,Rawas Ulu,Rendah
D0784,2023-02-23,27.1,87,201,0.53,612,Rawas Ulu,Rendah
D0785,2023-02-24,28.2,86,1146,0.54,578,Rawas Ulu,Sedang
D0786,2023-02-25,27.9,84,465,0.52,626,Rawas Ulu,Rendah
D0787,2023-02-26,28.6,83,132,0.58,678,Rawas Ulu,Sedang
D0788,2023-02-27,27.2,83,225,0.56,671,Rawas Ulu,Rendah
D0789,2023-02-28,27.3,84,159,0.6,620,Rawas Ulu,Rendah
D0790,2023-03-01,28.7,86,117,0.55,644,Rawas Ulu,Sedang
D0791,2023-03-02,28.5,82,21,0.51,599,Rawas Ulu,Sedang
D0792,2023-03-03,26.8,86,330,0.53,634,Rawas Ulu,Rendah
D0793,2023-03-04,27.5,85,387,0.55,637,Rawas Ulu,Rendah
D0794,2023-03-05,28.0,80,339,0.56,670,Rawas Ulu,Sedang
D0795,2023-03-06,26.8,87,651,0.57,625,Rawas Ulu,Rendah
D0796,2023-03-07,27.4,87,195,0.58,607,Rawas Ulu,Rendah
D0797,2023-03-08,28.8,85,99,0.52,590,Rawas Ulu,Sedang
D0798,2023-03-09,27.8,88,738,0.54,628,Rawas Ulu,Rendah
D0799,2023-03-10,27.1,89,603,0.55,580,Rawas Ulu,Rendah
D0800,2023-03-11,27.6,89,720,0.58,586,Rawas Ulu,Rendah
D0801,2023-03-12,27.9,89,246,0.58,611,Rawas Ulu,Rendah
D0802,2023-03-13,26.5,89,657,0.49,588,Rawas Ulu,Rendah
D0803,2023-03-14,28.4,82,618,0.49,612,Rawas Ulu,Sedang
D0804,2023-03-15,28.0,85,96,0.54,643,Rawas Ulu,Sedang
D0805,2023-03-16,28.4,88,210,0.5,601,Rawas Ulu,Sedang
D0806,2023-03-17,28.3,89,354,0.56,637,Rawas Ulu,Sedang
D0807,2023-03-18,27.9,86,522,0.6,577,Rawas Ulu,Rendah
D0808,2023-03-19,28.2,86,357,0.52,605,Rawas Ulu,Sedang
D0809,2023-03-20,27.3,88,720,0.49,617,Rawas Ulu,Rendah
D0810,2023-03-21,29.7,85,396,0.58,624,Rawas Ulu,Sedang
D0811,2023-03-22,28.6,85,312,0.54,560,Rawas Ulu,Sedang
D0812,2023-03-23,28.3,90,300,0.58,621,Rawas Ulu,Sedang
D0813,2023-03-24,27.8,89,618,0.49,686,Rawas Ulu,Rendah
D0814,2023-03-25,28.5,87,663,0.51,633,Rawas Ulu,Sedang
D0815,2023-03-26,29.1,86,345,0.5,557,Rawas Ulu,Sedang
D0816,2023-03-27,27.9,86,180,0.55,637,Rawas Ulu,Rendah
D0817,2023-03-28,28.3,88,603,0.49,631,Rawas Ulu,Sedang
D0818,2023-03-29,27.7,88,336,0.58,547,Rawas Ulu,Rendah
D0819,2023-03-30,27.1,88,234,0.57,504,Rawas Ulu,Rendah
D0820,2023-03-31,29.1,86,84,0.58,586,Rawas Ulu,Sedang
D0821,2023-04-01,27.5,90,534,0.52,663,Rawas Ulu,Rendah
D0822,2023-04-02,28.3,87,0,0.58,620,Rawas Ulu,Sedang
D0823,2023-04-03,28.1,90,330,0.6,624,Rawas Ulu,Sedang
D0824,2023-04-04,27.9,88,132,0.55,591,Rawas Ulu,Rendah
D0825,2023-04-05,27.0,90,477,0.57,604,Rawas Ulu,Rendah
D0826,2023-04-06,27.2,89,246,0.5,603,Rawas Ulu,Rendah
D0827,2023-04-07,28.2,88,342,0.49,601,Rawas Ulu,Sedang
D0828,2023-04-08,28.5,87,354,0.52,646,Rawas Ulu,Sedang
D0829,2023-04-09,29.1,88,576,0.51,612,Rawas Ulu,Sedang
D0830,2023-04-10,27.1,89,678,0.56,698,Rawas Ulu,Rendah
D0831,2023-04-11,30.3,85,123,0.6,639,Rawas Ulu,Sedang
D0832,2023-04-12,28.3,88,48,0.58,533,Rawas Ulu,Sedang
D0833,2023-04-13,30.3,84,96,0.58,620,Rawas Ulu,Sedang
D0834,2023-04-14,29.7,87,72,0.57,683,Rawas Ulu,Sedang
D0835,2023-04-15,28.7,88,390,0.54,593,Rawas Ulu,Sedang
D0836,2023-04-16,28.6,92,1428,0.53,606,Rawas Ulu,Sedang
D0837,2023-04-17,29.1,86,435,0.59,660,Rawas Ulu,Sedang
D0838,2023-04-18,28.3,91,462,0.59,646,Rawas Ulu,Sedang
D0839,2023-04-19,29.2,90,288,0.59,619,Rawas Ulu,Sedang
D0840,2023-04-20,28.9,90,1203,0.57,622,Rawas Ulu,Sedang
D0841,2023-04-21,27.6,89,666,0.54,601,Rawas Ulu,Rendah
D0842,2023-04-22,28.0,89,753,0.54,588,Rawas Ulu,Sedang
D0843,2023-04-23,29.1,91,255,0.53,627,Rawas Ulu,Sedang
D0844,2023-04-24,29.1,87,408,0.52,650,Rawas Ulu,Sedang
D0845,2023-04-25,28.9,89,84,0.55,584,Rawas Ulu,Sedang
D0846,2023-04-26,27.8,89,120,0.49,623,Rawas Ulu,Rendah
D0847,2023-04-27,29.1,90,318,0.57,601,Rawas Ulu,Sedang
D0848,2023-04-28,27.8,89,246,0.53,625,Rawas Ulu,Rendah
D0849,2023-04-29,28.2,88,501,0.59,638,Rawas Ulu,Sedang
D0850,2023-04-30,28.2,89,786,0.56,678,Rawas Ulu,Sedang
D0851,2023-05-01,28.4,86,867,0.59,612,Rawas Ulu,Sedang
D0852,2023-05-02,30.4,85,555,0.52,677,Rawas Ulu,Sedang
D0853,2023-05-03,29.2,90,798,0.5,593,Rawas Ulu,Sedang
D0854,2023-05-04,29.1,89,483,0.51,640,Rawas Ulu,Sedang
D0855,2023-05-05,28.1,90,480,0.56,665,Rawas Ulu,Sedang
D0856,2023-05-06,29.4,89,228,0.51,620,Rawas Ulu,Sedang
D0857,2023-05-07,29.9,89,567,0.48,596,Rawas Ulu,Sedang
D0858,2023-05-08,28.9,86,369,0.53,551,Rawas Ulu,Sedang
D0859,2023-05-09,28.7,86,0,0.49,572,Rawas Ulu,Sedang
D0860,2023-05-10,30.6,86,198,0.52,663,Rawas Ulu,Sedang
D0861,2023-05-11,28.8,87,660,0.5,629,Rawas Ulu,Sedang
D0862,2023-05-12,27.4,92,108,0.6,554,Rawas Ulu,Rendah
D0863,2023-05-13,29.8,83,12,0.54,677,Rawas Ulu,Sedang
D0864,2023-05-14,30.6,83,99,0.57,623,Rawas Ulu,Sedang
D0865,2023-05-15,30.3,86,87,0.5,569,Rawas Ulu,Sedang
D0866,2023-05-16,28.6,85,9,0.49,652,Rawas Ulu,Sedang
D0867,2023-05-17,29.7,89,93,0.57,587,Rawas Ulu,Sedang
D0868,2023-05-18,27.5,92,222,0.52,599,Rawas Ulu,Rendah
D0869,2023-05-19,28.6,88,255,0.51,663,Rawas Ulu,Sedang
D0870,2023-05-20,29.5,88,21,0.55,645,Rawas Ulu,Sedang
D0871,2023-05-21,27.9,90,30,0.56,653,Rawas Ulu,Rendah
D0872,2023-05-22,28.8,89,39,0.54,573,Rawas Ulu,Sedang
D0873,2023-05-23,29.2,90,417,0.57,617,Rawas Ulu,Sedang
D0874,2023-05-24,29.0,87,66,0.59,632,Rawas Ulu,Sedang
D0875,2023-05-25,29.7,85,12,0.49,567,Rawas Ulu,Sedang
D0876,2023-05-26,29.9,88,513,0.6,620,Rawas Ulu,Sedang
D0877,2023-05-27,29.1,88,270,0.59,673,Rawas Ulu,Sedang
D0878,2023-05-28,29.1,90,330,0.52,678,Rawas Ulu,Sedang
D0879,2023-05-29,28.1,88,87,0.57,685,Rawas Ulu,Sedang
D0880,2023-05-30,27.8,90,234,0.49,601,Rawas Ulu,Rendah
D0881,2023-05-31,28.9,88,189,0.48,685,Rawas Ulu,Sedang
D0882,2023-06-01,29.2,88,282,0.56,646,Rawas Ulu,Sedang
D0883,2023-06-02,29.7,86,168,0.53,616,Rawas Ulu,Sedang
D0884,2023-06-03,28.6,88,81,0.55,605,Rawas Ulu,Sedang
D0885,2023-06-04,29.0,90,489,0.52,594,Rawas Ulu,Sedang
D0886,2023-06-05,28.8,87,57,0.54,619,Rawas Ulu,Sedang
D0887,2023-06-06,27.3,90,312,0.56,650,Rawas Ulu,Rendah
D0888,2023-06-07,28.7,90,642,0.56,568,Rawas Ulu,Sedang
D0889,2023-06-08,27.6,91,168,0.58,635,Rawas Ulu,Rendah
D0890,2023-06-09,28.6,89,78,0.53,626,Rawas Ulu,Sedang
D0891,2023-06-10,28.2,85,258,0.52,617,Rawas Ulu,Sedang
D0892,2023-06-11,29.7,84,270,0.56,555,Rawas Ulu,Sedang
D0893,2023-06-12,29.2,86,225,0.5,666,Rawas Ulu,Sedang
D0894,2023-06-13,28.1,87,12,0.57,606,Rawas Ulu,Sedang
D0895,2023-06-14,29.7,88,108,0.5,626,Rawas Ulu,Sedang
D0896,2023-06-15,27.5,90,414,0.57,589,Rawas Ulu,Rendah
D0897,2023-06-16,29.0,87,216,0.58,618,Rawas Ulu,Sedang
D0898,2023-06-17,28.0,85,57,0.55,634,Rawas Ulu,Rendah
D0899,2023-06-18,28.9,87,78,0.53,590,Rawas Ulu,Sedang
D0900,2023-06-19,27.8,88,549,0.52,656,Rawas Ulu,Rendah
D0901,2023-06-20,28.1,87,12,0.49,563,Rawas Ulu,Sedang
D0902,2023-06-21,28.1,85,462,0.54,592,Rawas Ulu,Sedang
D0903,2023-06-22,28.6,88,186,0.58,621,Rawas Ulu,Sedang
D0904,2023-06-23,29.7,84,360,0.5,665,Rawas Ulu,Sedang
D0905,2023-06-24,29.4,88,105,0.58,537,Rawas Ulu,Sedang
D0906,2023-06-25,28.3,89,363,0.53,592,Rawas Ulu,Sedang
D0907,2023-06-26,27.1,90,414,0.53,615,Rawas Ulu,Rendah
D0908,2023-06-27,28.4,90,198,0.52,589,Rawas Ulu,Sedang
D0909,2023-06-28,29.5,88,156,0.59,651,Rawas Ulu,Sedang
D0910,2023-06-29,28.2,87,66,0.59,685,Rawas Ulu,Sedang
D0911,2023-06-30,28.5,88,471,0.54,605,Rawas Ulu,Sedang
D0912,2023-07-01,27.2,89,942,0.55,695,Rawas Ulu,Rendah
D0913,2023-07-02,28.6,87,12,0.5,589,Rawas Ulu,Sedang
D0914,2023-07-03,28.9,88,234,0.54,607,Rawas Ulu,Sedang
D0915,2023-07-04,29.9,87,324,0.54,623,Rawas Ulu,Sedang
D0916,2023-07-05,27.8,90,864,0.57,594,Rawas Ulu,Rendah
D0917,2023-07-06,27.7,90,354,0.48,596,Rawas Ulu,Rendah
D0918,2023-07-07,29.0,89,111,0.58,635,Rawas Ulu,Sedang
D0919,2023-07-08,29.3,87,123,0.59,678,Rawas Ulu,Sedang
D0920,2023-07-09,27.4,90,486,0.57,620,Rawas Ulu,Rendah
D0921,2023-07-10,27.0,89,570,0.54,623,Rawas Ulu,Rendah
D0922,2023-07-11,27.8,91,231,0.6,666,Rawas Ulu,Rendah
D0923,2023-07-12,28.8,86,6,0.49,695,Rawas Ulu,Sedang
D0924,2023-07-13,28.6,88,27,0.56,580,Rawas Ulu,Sedang
D0925,2023-07-14,27.7,89,78,0.6,635,Rawas Ulu,Rendah
D0926,2023-07-15,27.4,88,33,0.58,629,Rawas Ulu,Rendah
D0927,2023-07-16,28.3,85,114,0.55,526,Rawas Ulu,Sedang
D0928,2023-07-17,28.0,89,459,0.51,661,Rawas Ulu,Sedang
D0929,2023-07-18,27.6,89,786,0.58,601,Rawas Ulu,Rendah
D0930,2023-07-19,28.0,81,45,0.51,558,Rawas Ulu,Sedang
D0931,2023-07-20,27.7,84,60,0.5,629,Rawas Ulu,Rendah
D0932,2023-07-21,28.3,83,6,0.5,568,Rawas Ulu,Sedang
D0933,2023-07-22,28.4,84,69,0.53,520,Rawas Ulu,Sedang
D0934,2023-07-23,28.1,88,306,0.52,597,Rawas Ulu,Sedang
D0935,2023-07-24,28.4,89,69,0.49,653,Rawas Ulu,Sedang
D0936,2023-07-25,28.0,84,0,0.56,670,Rawas Ulu,Rendah
D0937,2023-07-26,28.6,85,36,0.58,612,Rawas Ulu,Sedang
D0938,2023-07-27,29.7,83,9,0.52,635,Rawas Ulu,Sedang
D0939,2023-07-28,28.1,87,42,0.56,613,Rawas Ulu,Sedang
D0940,2023-07-29,28.8,84,15,0.53,742,Rawas Ulu,Sedang
D0941,2023-07-30,28.4,90,333,0.57,620,Rawas Ulu,Sedang
D0942,2023-07-31,27.8,81,24,0.5,664,Rawas Ulu,Rendah
D0943,2023-08-01,29.7,79,30,0.58,641,Rawas Ulu,Sedang
D0944,2023-08-02,29.7,83,387,0.52,618,Rawas Ulu,Sedang
D0945,2023-08-03,28.7,88,1122,0.56,594,Rawas Ulu,Sedang
D0946,2023-08-04,28.1,86,51,0.48,605,Rawas Ulu,Sedang
D0947,2023-08-05,29.6,83,72,0.59,601,Rawas Ulu,Sedang
D0948,2023-08-06,28.8,82,0,0.58,627,Rawas Ulu,Sedang
D0949,2023-08-07,28.8,84,111,0.49,597,Rawas Ulu,Sedang
D0950,2023-08-08,28.0,88,54,0.58,625,Rawas Ulu,Rendah
D0951,2023-08-09,27.4,88,180,0.48,610,Rawas Ulu,Rendah
D0952,2023-08-10,28.3,83,27,0.5,598,Rawas Ulu,Sedang
D0953,2023-08-11,28.3,81,3,0.59,674,Rawas Ulu,Sedang
D0954,2023-08-12,28.8,84,66,0.52,632,Rawas Ulu,Sedang
D0955,2023-08-13,28.2,85,96,0.55,650,Rawas Ulu,Sedang
D0956,2023-08-14,29.9,81,15,0.5,632,Rawas Ulu,Sedang
D0957,2023-08-15,29.0,87,258,0.54,571,Rawas Ulu,Sedang
D0958,2023-08-16,28.2,90,405,0.6,568,Rawas Ulu,Sedang
D0959,2023-08-17,29.1,88,21,0.52,576,Rawas Ulu,Sedang
D0960,2023-08-18,27.9,89,279,0.54,608,Rawas Ulu,Rendah
D0961,2023-08-19,28.3,91,1191,0.5,609,Rawas Ulu,Sedang
D0962,2023-08-20,27.1,89,51,0.57,645,Rawas Ulu,Rendah
D0963,2023-08-21,29.2,88,360,0.6,553,Rawas Ulu,Sedang
D0964,2023-08-22,27.7,85,39,0.6,608,Rawas Ulu,Rendah
D0965,2023-08-23,29.8,82,6,0.56,613,Rawas Ulu,Sedang
D0966,2023-08-24,30.0,83,345,0.49,693,Rawas Ulu,Sedang
D0967,2023-08-25,27.6,88,609,0.51,660,Rawas Ulu,Rendah
D0968,2023-08-26,29.1,87,189,0.58,562,Rawas Ulu,Sedang
D0969,2023-08-27,29.0,88,99,0.5,560,Rawas Ulu,Sedang
D0970,2023-08-28,27.4,88,63,0.59,581,Rawas Ulu,Rendah
D0971,2023-08-29,28.4,88,267,0.56,668,Rawas Ulu,Sedang
D0972,2023-08-30,29.9,84,42,0.5,604,Rawas Ulu,Sedang
D0973,2023-08-31,29.1,78,3,0.59,586,Rawas Ulu,Sedang
D0974,2023-09-01,28.2,75,0,0.49,621,Rawas Ulu,Sedang
D0975,2023-09-02,29.9,76,0,0.51,619,Rawas Ulu,Sedang
D0976,2023-09-03,28.4,76,0,0.5,620,Rawas Ulu,Sedang
D0977,2023-09-04,28.5,75,0,0.57,687,Rawas Ulu,Sedang
D0978,2023-09-05,28.8,76,0,0.48,583,Rawas Ulu,Sedang
D0979,2023-09-06,30.2,73,3,0.59,631,Rawas Ulu,Sedang
D0980,2023-09-07,28.2,85,111,0.6,544,Rawas Ulu,Sedang
D0981,2023-09-08,28.9,85,147,0.59,606,Rawas Ulu,Sedang
D0982,2023-09-09,27.5,87,153,0.5,631,Rawas Ulu,Rendah
D0983,2023-09-10,28.7,86,21,0.59,646,Rawas Ulu,Sedang
D0984,2023-09-11,29.5,83,6,0.5,522,Rawas Ulu,Sedang
D0985,2023-09-12,28.1,78,3,0.56,683,Rawas Ulu,Sedang
D0986,2023-09-13,28.8,76,0,0.55,590,Rawas Ulu,Sedang
D0987,2023-09-14,29.9,76,21,0.52,613,Rawas Ulu,Sedang
D0988,2023-09-15,30.6,74,0,0.59,601,Rawas Ulu,Sedang
D0989,2023-09-16,29.0,74,3,0.53,723,Rawas Ulu,Sedang
D0990,2023-09-17,30.9,72,9,0.55,617,Rawas Ulu,Sedang
D0991,2023-09-18,31.2,73,3,0.6,629,Rawas Ulu,Sedang
D0992,2023-09-19,30.1,81,246,0.5,670,Rawas Ulu,Sedang
D0993,2023-09-20,29.0,88,576,0.51,644,Rawas Ulu,Sedang
D0994,2023-09-21,28.6,88,177,0.49,618,Rawas Ulu,Sedang
D0995,2023-09-22,28.4,81,6,0.56,652,Rawas Ulu,Sedang
D0996,2023-09-23,28.1,78,9,0.51,592,Rawas Ulu,Sedang
D0997,2023-09-24,28.9,75,15,0.51,621,Rawas Ulu,Sedang
D0998,2023-09-25,30.3,76,3,0.57,621,Rawas Ulu,Sedang
D0999,2023-09-26,30.3,70,0,0.59,582,Rawas Ulu,Sedang
D1000,2023-09-27,30.0,68,0,0.49,621,Rawas Ulu,Sedang
D1001,2023-09-28,29.4,67,0,0.58,585,Rawas Ulu,Sedang
D1002,2023-09-29,31.2,66,0,0.49,571,Rawas Ulu,Sedang
D1003,2023-09-30,29.5,62,0,0.52,579,Rawas Ulu,Sedang
D1004,2023-10-01,29.9,71,18,0.5,709,Rawas Ulu,Sedang
D1005,2023-10-02,29.7,70,18,0.57,539,Rawas Ulu,Sedang
D1006,2023-10-03,30.4,67,0,0.55,596,Rawas Ulu,Sedang
D1007,2023-10-04,29.4,71,12,0.54,713,Rawas Ulu,Sedang
D1008,2023-10-05,30.2,71,24,0.59,638,Rawas Ulu,Sedang
D1009,2023-10-06,31.7,73,24,0.49,627,Rawas Ulu,Tinggi
D1010,2023-10-07,31.9,65,0,0.57,644,Rawas Ulu,Tinggi
D1011,2023-10-08,30.2,64,6,0.51,615,Rawas Ulu,Sedang
D1012,2023-10-09,31.6,71,39,0.55,648,Rawas Ulu,Tinggi
D1013,2023-10-10,29.8,79,549,0.5,593,Rawas Ulu,Sedang
D1014,2023-10-11,30.1,79,774,0.56,652,Rawas Ulu,Sedang
D1015,2023-10-12,30.3,73,0,0.5,644,Rawas Ulu,Sedang
D1016,2023-10-13,31.4,71,6,0.49,623,Rawas Ulu,Sedang
D1017,2023-10-14,31.0,70,0,0.52,583,Rawas Ulu,Sedang
D1018,2023-10-15,30.7,73,15,0.49,647,Rawas Ulu,Sedang
D1019,2023-10-16,31.0,70,33,0.5,648,Rawas Ulu,Sedang
D1020,2023-10-17,30.7,67,3,0.51,595,Rawas Ulu,Sedang
D1021,2023-10-18,31.4,68,54,0.51,619,Rawas Ulu,Sedang
D1022,2023-10-19,27.7,86,510,0.56,634,Rawas Ulu,Rendah
D1023,2023-10-20,29.0,85,417,0.52,518,Rawas Ulu,Sedang
D1024,2023-10-21,30.4,81,399,0.55,593,Rawas Ulu,Sedang
D1025,2023-10-22,29.6,87,81,0.58,577,Rawas Ulu,Sedang
D1026,2023-10-23,30.9,82,63,0.54,644,Rawas Ulu,Sedang
D1027,2023-10-24,29.1,86,534,0.54,695,Rawas Ulu,Sedang
D1028,2023-10-25,29.0,86,732,0.54,661,Rawas Ulu,Sedang
D1029,2023-10-26,28.3,84,351,0.58,596,Rawas Ulu,Sedang
D1030,2023-10-27,29.3,79,0,0.57,571,Rawas Ulu,Sedang
D1031,2023-10-28,28.9,78,90,0.6,691,Rawas Ulu,Sedang
D1032,2023-10-29,30.0,84,330,0.53,608,Rawas Ulu,Sedang
D1033,2023-10-30,30.5,79,9,0.53,676,Rawas Ulu,Sedang
D1034,2023-10-31,30.0,84,141,0.51,620,Rawas Ulu,Sedang
D1035,2023-11-01,29.1,85,516,0.59,656,Rawas Ulu,Sedang
D1036,2023-11-02,29.6,81,135,0.52,636,Rawas Ulu,Sedang
D1037,2023-11-03,30.0,80,375,0.53,669,Rawas Ulu,Sedang
D1038,2023-11-04,29.2,83,396,0.54,570,Rawas Ulu,Sedang
D1039,2023-11-05,29.6,87,90,0.53,651,Rawas Ulu,Sedang
D1040,2023-11-06,29.4,87,447,0.59,662,Rawas Ulu,Sedang
D1041,2023-11-07,28.8,88,657,0.55,646,Rawas Ulu,Sedang
D1042,2023-11-08,28.9,87,147,0.52,639,Rawas Ulu,Sedang
D1043,2023-11-09,28.4,83,423,0.53,566,Rawas Ulu,Sedang
D1044,2023-11-10,29.4,79,60,0.51,624,Rawas Ulu,Sedang
D1045,2023-11-11,30.4,83,180,0.55,617,Rawas Ulu,Sedang
D1046,2023-11-12,28.6,87,198,0.52,610,Rawas Ulu,Sedang
D1047,2023-11-13,28.5,85,228,0.57,694,Rawas Ulu,Sedang
D1048,2023-11-14,27.4,91,1107,0.58,580,Rawas Ulu,Rendah
D1049,2023-11-15,28.5,86,546,0.51,559,Rawas Ulu,Sedang
D1050,2023-11-16,27.9,90,351,0.58,623,Rawas Ulu,Rendah
D1051,2023-11-17,28.4,90,423,0.6,550,Rawas Ulu,Sedang
D1052,2023-11-18,29.5,87,435,0.53,646,Rawas Ulu,Sedang
D1053,2023-11-19,29.2,88,195,0.5,637,Rawas Ulu,Sedang
D1054,2023-11-20,29.6,88,33,0.57,692,Rawas Ulu,Sedang
D1055,2023-11-21,29.0,86,87,0.58,597,Rawas Ulu,Sedang
D1056,2023-11-22,27.4,92,957,0.54,618,Rawas Ulu,Rendah
D1057,2023-11-23,28.7,85,21,0.58,627,Rawas Ulu,Sedang
D1058,2023-11-24,29.2,88,855,0.58,614,Rawas Ulu,Sedang
D1059,2023-11-25,27.3,93,798,0.51,534,Rawas Ulu,Rendah
D1060,2023-11-26,28.6,89,594,0.51,644,Rawas Ulu,Sedang
D1061,2023-11-27,26.7,91,495,0.54,607,Rawas Ulu,Rendah
D1062,2023-11-28,28.8,88,336,0.52,605,Rawas Ulu,Sedang
D1063,2023-11-29,28.7,88,231,0.5,656,Rawas Ulu,Sedang
D1064,2023-11-30,29.0,90,711,0.5,582,Rawas Ulu,Sedang
D1065,2023-12-01,27.6,91,429,0.57,608,Rawas Ulu,Rendah
D1066,2023-12-02,28.8,88,426,0.5,590,Rawas Ulu,Sedang
D1067,2023-12-03,28.5,88,624,0.6,656,Rawas Ulu,Sedang
D1068,2023-12-04,28.1,87,240,0.51,575,Rawas Ulu,Sedang
D1069,2023-12-05,28.1,87,516,0.48,632,Rawas Ulu,Sedang
D1070,2023-12-06,28.6,89,603,0.59,553,Rawas Ulu,Sedang
D1071,2023-12-07,29.2,90,480,0.55,650,Rawas Ulu,Sedang
D1072,2023-12-08,30.5,82,51,0.52,621,Rawas Ulu,Sedang
D1073,2023-12-09,28.3,89,183,0.56,586,Rawas Ulu,Sedang
D1074,2023-12-10,28.2,88,327,0.51,637,Rawas Ulu,Sedang
D1075,2023-12-11,27.6,89,357,0.56,638,Rawas Ulu,Rendah
D1076,2023-12-12,28.9,86,576,0.54,585,Rawas Ulu,Sedang
D1077,2023-12-13,29.4,84,204,0.58,580,Rawas Ulu,Sedang
D1078,2023-12-14,27.9,88,819,0.52,661,Rawas Ulu,Rendah
D1079,2023-12-15,30.2,89,27,0.49,677,Rawas Ulu,Sedang
D1080,2023-12-16,28.9,89,501,0.51,616,Rawas Ulu,Sedang
D1081,2023-12-17,28.9,88,399,0.59,614,Rawas Ulu,Sedang
D1082,2023-12-18,28.4,90,291,0.59,641,Rawas Ulu,Sedang
D1083,2023-12-19,28.7,90,456,0.58,573,Rawas Ulu,Sedang
D1084,2023-12-20,29.1,89,555,0.57,586,Rawas Ulu,Sedang
D1085,2023-12-21,27.7,90,648,0.6,618,Rawas Ulu,Rendah
D1086,2023-12-22,28.8,88,273,0.48,661,Rawas Ulu,Sedang
D1087,2023-12-23,28.5,85,159,0.55,643,Rawas Ulu,Sedang
D1088,2023-12-24,29.7,86,390,0.54,679,Rawas Ulu,Sedang
D1089,2023-12-25,29.1,88,510,0.59,598,Rawas Ulu,Sedang
D1090,2023-12-26,29.3,88,654,0.58,579,Rawas Ulu,Sedang
D1091,2023-12-27,28.0,88,441,0.5,637,Rawas Ulu,Sedang
D1092,2023-12-28,29.1,89,204,0.58,632,Rawas Ulu,Sedang
D1093,2023-12-29,28.3,87,561,0.5,605,Rawas Ulu,Sedang
D1094,2023-12-30,28.5,90,1605,0.52,588,Rawas Ulu,Sedang
D1095,2023-12-31,28.5,86,231,0.52,628,Rawas Ulu,Sedang
D1096,2023-01-01,23.8,89,450,0.76,46,Ulu Rawas,Rendah
D1097,2023-01-02,23.9,90,486,0.78,115,Ulu Rawas,Rendah
D1098,2023-01-03,23.8,89,567,0.73,41,Ulu Rawas,Rendah
D1099,2023-01-04,22.6,90,225,0.78,106,Ulu Rawas,Rendah
D1100,2023-01-05,24.5,85,126,0.73,51,Ulu Rawas,Rendah
D1101,2023-01-06,24.5,85,111,0.74,92,Ulu Rawas,Rendah
D1102,2023-01-07,23.9,86,195,0.83,119,Ulu Rawas,Rendah
D1103,2023-01-08,24.5,85,267,0.76,66,Ulu Rawas,Rendah
D1104,2023-01-09,23.6,84,237,0.8,13,Ulu Rawas,Rendah
D1105,2023-01-10,25.0,83,207,0.8,111,Ulu Rawas,Rendah
D1106,2023-01-11,24.4,88,615,0.74,80,Ulu Rawas,Rendah
D1107,2023-01-12,23.8,90,213,0.78,81,Ulu Rawas,Rendah
D1108,2023-01-13,23.0,92,486,0.8,63,Ulu Rawas,Rendah
D1109,2023-01-14,23.7,84,423,0.84,72,Ulu Rawas,Rendah
D1110,2023-01-15,23.0,89,378,0.76,87,Ulu Rawas,Rendah
D1111,2023-01-16,23.8,89,630,0.76,92,Ulu Rawas,Rendah
D1112,2023-01-17,22.0,93,729,0.8,58,Ulu Rawas,Rendah
D1113,2023-01-18,23.2,87,675,0.8,69,Ulu Rawas,Rendah
D1114,2023-01-19,21.9,92,699,0.79,97,Ulu Rawas,Rendah
D1115,2023-01-20,23.8,87,261,0.82,71,Ulu Rawas,Rendah
D1116,2023-01-21,23.2,86,312,0.79,111,Ulu Rawas,Rendah
D1117,2023-01-22,24.2,88,225,0.83,116,Ulu Rawas,Rendah
