ID,Date,Suhu,Humid,Hujan,NDVI,Luas Konversi,Kecamatan,Label
D09362,2020-08-17,28.8,88,270,0.43,750,Rawas Ulu,Sedang
D09363,2020-08-18,29.4,86,18,0.51,774,Rawas Ulu,Sedang
D09364,2020-08-19,30.5,83,48,0.52,792,Rawas Ulu,Sedang
D09365,2020-08-20,29.6,82,36,0.45,744,Rawas Ulu,Sedang
D09366,2020-08-21,29.7,81,27,0.46,782,Rawas Ulu,Sedang
D09367,2020-08-22,30.6,81,3,0.52,773,Rawas Ulu,Sedang
D09368,2020-08-23,29.2,82,84,0.5,807,Rawas Ulu,Sedang
D09369,2020-08-24,28.7,83,21,0.46,725,Rawas Ulu,Sedang
D09370,2020-08-25,28.8,78,21,0.47,785,Rawas Ulu,Sedang
D09371,2020-08-26,30.5,78,6,0.49,743,Rawas Ulu,Sedang
D09372,2020-08-27,28.5,78,0,0.48,775,Rawas Ulu,Sedang
D09373,2020-08-28,30.1,76,0,0.48,779,Rawas Ulu,Sedang
D09374,2020-08-29,29.4,78,198,0.44,760,Rawas Ulu,Sedang
D09375,2020-08-30,29.0,84,141,0.5,762,Rawas Ulu,Sedang
D09376,2020-08-31,28.6,82,72,0.47,727,Rawas Ulu,Sedang
D09377,2020-09-01,31.1,76,15,0.45,732,Rawas Ulu,Sedang
D09378,2020-09-02,30.1,75,60,0.43,776,Rawas Ulu,Sedang
D09379,2020-09-03,27.6,90,585,0.5,771,Rawas Ulu,Rendah
D09380,2020-09-04,29.7,86,105,0.5,774,Rawas Ulu,Sedang
D09381,2020-09-05,30.3,85,357,0.47,764,Rawas Ulu,Sedang
D09382,2020-09-06,29.8,80,0,0.51,806,Rawas Ulu,Sedang
D09383,2020-09-07,28.8,81,27,0.44,759,Rawas Ulu,Sedang
D09384,2020-09-08,30.3,80,60,0.45,766,Rawas Ulu,Sedang
D09385,2020-09-09,30.7,84,132,0.46,749,Rawas Ulu,Sedang
D09386,2020-09-10,27.2,91,303,0.5,766,Rawas Ulu,Rendah
D09387,2020-09-11,28.9,88,246,0.51,778,Rawas Ulu,Sedang
D09388,2020-09-12,29.7,80,33,0.53,763,Rawas Ulu,Sedang
D09389,2020-09-13,30.4,83,78,0.46,807,Rawas Ulu,Sedang
D09390,2020-09-14,27.7,89,234,0.44,778,Rawas Ulu,Rendah
D09391,2020-09-15,29.8,89,111,0.48,771,Rawas Ulu,Sedang
D09392,2020-09-16,28.5,87,48,0.44,746,Rawas Ulu,Sedang
D09393,2020-09-17,28.2,86,177,0.48,747,Rawas Ulu,Sedang
D09394,2020-09-18,28.7,84,63,0.51,737,Rawas Ulu,Sedang
D09395,2020-09-19,29.7,80,129,0.45,742,Rawas Ulu,Sedang
D09396,2020-09-20,28.0,92,825,0.47,792,Rawas Ulu,Rendah
D09397,2020-09-21,26.9,94,705,0.5,761,Rawas Ulu,Rendah
D09398,2020-09-22,30.3,84,192,0.44,755,Rawas Ulu,Sedang
D09399,2020-09-23,28.5,87,216,0.44,809,Rawas Ulu,Sedang
D09400,2020-09-24,29.0,86,39,0.5,758,Rawas Ulu,Sedang
D09401,2020-09-25,30.1,86,906,0.44,749,Rawas Ulu,Sedang
D09402,2020-09-26,27.4,88,357,0.43,766,Rawas Ulu,Rendah
D09403,2020-09-27,28.3,89,36,0.46,767,Rawas Ulu,Sedang
D09404,2020-09-28,28.9,85,168,0.52,807,Rawas Ulu,Sedang
D09405,2020-09-29,30.4,83,69,0.5,780,Rawas Ulu,Sedang
D09406,2020-09-30,29.9,83,252,0.45,786,Rawas Ulu,Sedang
D09407,2020-10-01,28.5,89,957,0.48,818,Rawas Ulu,Sedang
D09408,2020-10-02,29.4,86,444,0.49,746,Rawas Ulu,Sedang
D09409,2020-10-03,29.1,83,0,0.5,792,Rawas Ulu,Sedang
D09410,2020-10-04,29.3,81,0,0.49,755,Rawas Ulu,Sedang
D09411,2020-10-05,29.4,80,60,0.52,824,Rawas Ulu,Sedang
D09412,2020-10-06,28.7,87,249,0.51,772,Rawas Ulu,Sedang
D09413,2020-10-07,29.4,90,825,0.47,757,Rawas Ulu,Sedang
D09414,2020-10-08,27.0,93,537,0.5,738,Rawas Ulu,Rendah
D09415,2020-10-09,29.2,90,318,0.46,763,Rawas Ulu,Sedang
D09416,2020-10-10,28.6,89,96,0.45,783,Rawas Ulu,Sedang
D09417,2020-10-11,27.6,92,81,0.52,788,Rawas Ulu,Rendah
D09418,2020-10-12,27.0,92,177,0.52,719,Rawas Ulu,Rendah
D09419,2020-10-13,29.2,80,3,0.48,782,Rawas Ulu,Sedang
D09420,2020-10-14,29.9,82,51,0.47,735,Rawas Ulu,Sedang
D09421,2020-10-15,29.9,86,252,0.51,773,Rawas Ulu,Sedang
D09422,2020-10-16,30.7,82,27,0.47,724,Rawas Ulu,Sedang
D09423,2020-10-17,29.4,82,93,0.5,816,Rawas Ulu,Sedang
D09424,2020-10-18,28.8,89,249,0.48,746,Rawas Ulu,Sedang
D09425,2020-10-19,29.4,87,369,0.51,786,Rawas Ulu,Sedang
D09426,2020-10-20,28.7,86,444,0.43,745,Rawas Ulu,Sedang
D09427,2020-10-21,28.6,87,204,0.46,770,Rawas Ulu,Sedang
D09428,2020-10-22,28.2,91,24,0.46,740,Rawas Ulu,Sedang
D09429,2020-10-23,28.9,88,114,0.48,788,Rawas Ulu,Sedang
D09430,2020-10-24,28.1,90,225,0.47,828,Rawas Ulu,Sedang
D09431,2020-10-25,28.8,87,24,0.43,761,Rawas Ulu,Sedang
D09432,2020-10-26,28.3,85,3,0.49,793,Rawas Ulu,Sedang
D09433,2020-10-27,28.5,85,9,0.47,786,Rawas Ulu,Sedang
D09434,2020-10-28,29.4,87,63,0.44,801,Rawas Ulu,Sedang
D09435,2020-10-29,29.7,87,804,0.49,787,Rawas Ulu,Sedang
D09436,2020-10-30,29.2,89,732,0.44,783,Rawas Ulu,Sedang
D09437,2020-10-31,29.0,89,501,0.47,771,Rawas Ulu,Sedang
D09438,2020-11-01,28.2,89,144,0.47,765,Rawas Ulu,Sedang
D09439,2020-11-02,28.9,87,162,0.48,683,Rawas Ulu,Sedang
D09440,2020-11-03,28.3,88,108,0.45,743,Rawas Ulu,Sedang
D09441,2020-11-04,28.9,87,72,0.45,789,Rawas Ulu,Sedang
D09442,2020-11-05,28.4,93,519,0.45,748,Rawas Ulu,Sedang
D09443,2020-11-06,29.4,88,15,0.48,761,Rawas Ulu,Sedang
D09444,2020-11-07,27.7,90,441,0.52,735,Rawas Ulu,Rendah
D09445,2020-11-08,29.2,91,459,0.51,787,Rawas Ulu,Sedang
D09446,2020-11-09,28.5,89,846,0.46,764,Rawas Ulu,Sedang
D09447,2020-11-10,27.7,88,1086,0.53,706,Rawas Ulu,Rendah
D09448,2020-11-11,30.0,80,0,0.52,777,Rawas Ulu,Sedang
D09449,2020-11-12,31.0,78,3,0.51,790,Rawas Ulu,Sedang
D09450,2020-11-13,30.8,83,48,0.48,743,Rawas Ulu,Sedang
D09451,2020-11-14,28.6,87,552,0.52,772,Rawas Ulu,Sedang
D09452,2020-11-15,29.0,87,495,0.51,759,Rawas Ulu,Sedang
D09453,2020-11-16,28.5,90,1032,0.53,774,Rawas Ulu,Sedang
D09454,2020-11-17,28.0,88,183,0.46,823,Rawas Ulu,Sedang
D09455,2020-11-18,29.0,85,27,0.45,775,Rawas Ulu,Sedang
D09456,2020-11-19,30.0,87,777,0.5,808,Rawas Ulu,Sedang
D09457,2020-11-20,28.7,88,402,0.5,836,Rawas Ulu,Sedang
D09458,2020-11-21,28.8,88,720,0.47,770,Rawas Ulu,Sedang
D09459,2020-11-22,28.5,88,795,0.48,722,Rawas Ulu,Sedang
D09460,2020-11-23,29.0,88,477,0.44,763,Rawas Ulu,Sedang
D09461,2020-11-24,28.8,86,93,0.45,708,Rawas Ulu,Sedang
D09462,2020-11-25,29.2,83,18,0.52,798,Rawas Ulu,Sedang
D09463,2020-11-26,28.7,88,159,0.49,744,Rawas Ulu,Sedang
D09464,2020-11-27,28.9,87,183,0.48,755,Rawas Ulu,Sedang
D09465,2020-11-28,28.0,89,33,0.46,774,Rawas Ulu,Rendah
D09466,2020-11-29,28.3,86,33,0.44,807,Rawas Ulu,Sedang
D09467,2020-11-30,29.9,84,3,0.44,700,Rawas Ulu,Sedang
D09468,2020-12-01,30.6,80,18,0.49,713,Rawas Ulu,Sedang
D09469,2020-12-02,30.5,78,6,0.45,841,Rawas Ulu,Sedang
D09470,2020-12-03,29.7,82,9,0.53,773,Rawas Ulu,Sedang
D09471,2020-12-04,30.9,77,9,0.5,730,Rawas Ulu,Sedang
D09472,2020-12-05,29.4,79,27,0.49,854,Rawas Ulu,Sedang
D09473,2020-12-06,28.6,85,93,0.52,768,Rawas Ulu,Sedang
D09474,2020-12-07,30.3,87,189,0.46,775,Rawas Ulu,Sedang
D09475,2020-12-08,29.7,83,579,0.46,764,Rawas Ulu,Sedang
D09476,2020-12-09,28.4,89,120,0.51,814,Rawas Ulu,Sedang
D09477,2020-12-10,29.5,85,27,0.44,839,Rawas Ulu,Sedang
D09478,2020-12-11,28.9,84,15,0.51,720,Rawas Ulu,Sedang
D09479,2020-12-12,28.7,83,0,0.44,828,Rawas Ulu,Sedang
D09480,2020-12-13,29.0,82,3,0.52,747,Rawas Ulu,Sedang
D09481,2020-12-14,28.1,86,222,0.5,764,Rawas Ulu,Sedang
D09482,2020-12-15,28.7,86,255,0.46,794,Rawas Ulu,Sedang
D09483,2020-12-16,28.6,87,204,0.47,785,Rawas Ulu,Sedang
D09484,2020-12-17,28.4,85,102,0.46,786,Rawas Ulu,Sedang
D09485,2020-12-18,29.4,85,51,0.45,734,Rawas Ulu,Sedang
D09486,2020-12-19,28.3,91,828,0.52,791,Rawas Ulu,Sedang
D09487,2020-12-20,29.3,84,204,0.52,803,Rawas Ulu,Sedang
D09488,2020-12-21,29.4,81,39,0.46,787,Rawas Ulu,Sedang
D09489,2020-12-22,30.5,82,108,0.52,724,Rawas Ulu,Sedang
D09490,2020-12-23,29.8,85,306,0.44,804,Rawas Ulu,Sedang
D09491,2020-12-24,28.7,92,267,0.45,764,Rawas Ulu,Sedang
D09492,2020-12-25,29.6,85,27,0.49,742,Rawas Ulu,Sedang
D09493,2020-12-26,28.2,88,387,0.51,803,Rawas Ulu,Sedang
D09494,2020-12-27,29.0,85,270,0.5,783,Rawas Ulu,Sedang
D09495,2020-12-28,27.8,91,582,0.49,740,Rawas Ulu,Rendah
D09496,2020-12-29,27.7,92,366,0.47,773,Rawas Ulu,Rendah
D09497,2020-12-30,27.6,89,327,0.51,835,Rawas Ulu,Rendah
D09498,2020-12-31,27.6,92,300,0.52,808,Rawas Ulu,Rendah
D09499,2021-01-01,29.2,84,129,0.44,851,Rawas Ulu,Sedang
D09500,2021-01-02,28.6,85,102,0.47,860,Rawas Ulu,Sedang
D09501,2021-01-03,29.2,88,474,0.46,872,Rawas Ulu,Sedang
D09502,2021-01-04,28.8,83,39,0.48,823,Rawas Ulu,Sedang
D09503,2021-01-05,28.8,80,81,0.51,767,Rawas Ulu,Sedang
D09504,2021-01-06,28.4,88,339,0.47,775,Rawas Ulu,Sedang
D09505,2021-01-07,29.8,85,132,0.49,782,Rawas Ulu,Sedang
D09506,2021-01-08,28.2,84,210,0.45,801,Rawas Ulu,Sedang
D09507,2021-01-09,27.9,94,1503,0.43,814,Rawas Ulu,Rendah
D09508,2021-01-10,28.5,88,87,0.47,850,Rawas Ulu,Sedang
D09509,2021-01-11,28.0,84,279,0.46,819,Rawas Ulu,Sedang
D09510,2021-01-12,27.9,92,735,0.49,758,Rawas Ulu,Rendah
D09511,2021-01-13,27.2,87,144,0.44,780,Rawas Ulu,Rendah
D09512,2021-01-14,27.9,90,423,0.45,818,Rawas Ulu,Rendah
D09513,2021-01-15,27.9,85,51,0.51,806,Rawas Ulu,Rendah
D09514,2021-01-16,30.0,84,126,0.51,769,Rawas Ulu,Sedang
D09515,2021-01-17,28.2,90,1002,0.5,812,Rawas Ulu,Sedang
D09516,2021-01-18,26.2,89,915,0.46,821,Rawas Ulu,Rendah
D09517,2021-01-19,28.3,81,9,0.44,901,Rawas Ulu,Sedang
D09518,2021-01-20,29.5,82,54,0.47,809,Rawas Ulu,Sedang
D09519,2021-01-21,28.8,84,60,0.46,849,Rawas Ulu,Sedang
D09520,2021-01-22,28.8,84,27,0.48,829,Rawas Ulu,Sedang
D09521,2021-01-23,29.5,87,168,0.44,789,Rawas Ulu,Sedang
D09522,2021-01-24,29.5,86,435,0.49,785,Rawas Ulu,Sedang
D09523,2021-01-25,28.4,88,648,0.49,779,Rawas Ulu,Sedang
D09524,2021-01-26,27.8,92,573,0.44,809,Rawas Ulu,Rendah
D09525,2021-01-27,28.5,87,60,0.5,825,Rawas Ulu,Sedang
D09526,2021-01-28,26.9,91,264,0.49,780,Rawas Ulu,Rendah
D09527,2021-01-29,28.3,86,57,0.45,791,Rawas Ulu,Sedang
D09528,2021-01-30,28.9,85,69,0.44,829,Rawas Ulu,Sedang
D09529,2021-01-31,28.8,83,147,0.5,813,Rawas Ulu,Sedang
D09530,2021-02-01,28.1,87,528,0.44,847,Rawas Ulu,Sedang
D09531,2021-02-02,28.3,87,378,0.51,744,Rawas Ulu,Sedang
D09532,2021-02-03,27.9,88,153,0.43,827,Rawas Ulu,Rendah
D09533,2021-02-04,28.2,88,291,0.49,832,Rawas Ulu,Sedang
D09534,2021-02-05,29.1,83,42,0.51,802,Rawas Ulu,Sedang
D09535,2021-02-06,29.6,80,9,0.49,800,Rawas Ulu,Sedang
D09536,2021-02-07,30.0,88,222,0.46,786,Rawas Ulu,Sedang
D09537,2021-02-08,29.3,83,9,0.46,819,Rawas Ulu,Sedang
D09538,2021-02-09,29.8,85,39,0.52,809,Rawas Ulu,Sedang
D09539,2021-02-10,29.7,89,309,0.51,781,Rawas Ulu,Sedang
D09540,2021-02-11,28.8,87,438,0.5,836,Rawas Ulu,Sedang
D09541,2021-02-12,29.2,87,870,0.48,809,Rawas Ulu,Sedang
D09542,2021-02-13,28.5,89,447,0.51,835,Rawas Ulu,Sedang
D09543,2021-02-14,28.7,89,555,0.42,829,Rawas Ulu,Sedang
D09544,2021-02-15,28.8,90,330,0.51,801,Rawas Ulu,Sedang
D09545,2021-02-16,28.7,90,225,0.46,806,Rawas Ulu,Sedang
D09546,2021-02-17,27.6,89,141,0.48,786,Rawas Ulu,Rendah
D09547,2021-02-18,27.4,90,381,0.49,798,Rawas Ulu,Rendah
D09548,2021-02-19,28.8,81,9,0.46,845,Rawas Ulu,Sedang
D09549,2021-02-20,27.8,81,30,0.42,790,Rawas Ulu,Rendah
D09550,2021-02-21,28.1,86,147,0.49,780,Rawas Ulu,Sedang
D09551,2021-02-22,28.0,89,7674,0.45,830,Rawas Ulu,Rendah
D09552,2021-02-23,28.0,88,135,0.43,768,Rawas Ulu,Sedang
D09553,2021-02-24,28.5,85,231,0.47,843,Rawas Ulu,Sedang
D09554,2021-02-25,28.3,84,174,0.42,811,Rawas Ulu,Sedang
D09555,2021-02-26,29.6,84,51,0.49,817,Rawas Ulu,Sedang
D09556,2021-02-27,29.2,84,9,0.42,879,Rawas Ulu,Sedang
D09557,2021-02-28,30.0,85,216,0.49,793,Rawas Ulu,Sedang
D09558,2021-03-01,28.6,86,381,0.43,806,Rawas Ulu,Sedang
D09559,2021-03-02,29.4,88,519,0.45,797,Rawas Ulu,Sedang
D09560,2021-03-03,29.7,88,654,0.47,803,Rawas Ulu,Sedang
D09561,2021-03-04,28.7,86,213,0.42,773,Rawas Ulu,Sedang
D09562,2021-03-05,29.0,86,420,0.44,742,Rawas Ulu,Sedang
D09563,2021-03-06,27.5,89,564,0.5,815,Rawas Ulu,Rendah
D09564,2021-03-07,27.0,91,1032,0.48,834,Rawas Ulu,Rendah
D09565,2021-03-08,28.4,82,0,0.43,807,Rawas Ulu,Sedang
D09566,2021-03-09,29.0,87,249,0.46,795,Rawas Ulu,Sedang
D09567,2021-03-10,29.3,82,24,0.48,775,Rawas Ulu,Sedang
D09568,2021-03-11,28.6,87,702,0.51,840,Rawas Ulu,Sedang
D09569,2021-03-12,27.4,90,1263,0.47,769,Rawas Ulu,Rendah
D09570,2021-03-13,29.5,87,192,0.45,789,Rawas Ulu,Sedang
D09571,2021-03-14,28.1,88,303,0.45,779,Rawas Ulu,Sedang
D09572,2021-03-15,28.7,88,249,0.47,770,Rawas Ulu,Sedang
D09573,2021-03-16,29.4,88,246,0.46,798,Rawas Ulu,Sedang
D09574,2021-03-17,29.5,88,696,0.5,833,Rawas Ulu,Sedang
D09575,2021-03-18,29.1,87,801,0.47,756,Rawas Ulu,Sedang
D09576,2021-03-19,29.7,86,246,0.43,756,Rawas Ulu,Sedang
D09577,2021-03-20,29.8,89,387,0.51,849,Rawas Ulu,Sedang
D09578,2021-03-21,29.6,88,336,0.51,860,Rawas Ulu,Sedang
D09579,2021-03-22,27.4,90,654,0.48,755,Rawas Ulu,Rendah
D09580,2021-03-23,28.1,86,333,0.48,806,Rawas Ulu,Sedang
D09581,2021-03-24,28.3,90,396,0.42,793,Rawas Ulu,Sedang
D09582,2021-03-25,28.7,88,36,0.51,793,Rawas Ulu,Sedang
D09583,2021-03-26,28.8,87,357,0.49,802,Rawas Ulu,Sedang
D09584,2021-03-27,29.0,88,924,0.5,815,Rawas Ulu,Sedang
D09585,2021-03-28,29.3,87,327,0.47,775,Rawas Ulu,Sedang
D09586,2021-03-29,28.9,89,411,0.44,833,Rawas Ulu,Sedang
D09587,2021-03-30,29.2,88,156,0.5,852,Rawas Ulu,Sedang
D09588,2021-03-31,30.3,87,63,0.49,863,Rawas Ulu,Sedang
D09589,2021-04-01,28.5,86,0,0.44,804,Rawas Ulu,Sedang
D09590,2021-04-02,30.4,84,213,0.52,794,Rawas Ulu,Sedang
D09591,2021-04-03,29.4,83,27,0.45,805,Rawas Ulu,Sedang
D09592,2021-04-04,29.6,85,111,0.5,788,Rawas Ulu,Sedang
D09593,2021-04-05,29.6,81,216,0.48,807,Rawas Ulu,Sedang
D09594,2021-04-06,30.2,86,33,0.44,800,Rawas Ulu,Sedang
D09595,2021-04-07,30.5,83,54,0.5,829,Rawas Ulu,Sedang
D09596,2021-04-08,28.7,87,72,0.43,790,Rawas Ulu,Sedang
D09597,2021-04-09,28.9,87,63,0.45,764,Rawas Ulu,Sedang
D09598,2021-04-10,28.8,89,936,0.5,787,Rawas Ulu,Sedang
D09599,2021-04-11,28.5,91,177,0.44,849,Rawas Ulu,Sedang
D09600,2021-04-12,29.2,85,93,0.43,855,Rawas Ulu,Sedang
D09601,2021-04-13,29.8,89,1134,0.42,768,Rawas Ulu,Sedang
D09602,2021-04-14,27.7,89,165,0.5,793,Rawas Ulu,Rendah
D09603,2021-04-15,28.4,86,456,0.45,886,Rawas Ulu,Sedang
D09604,2021-04-16,28.9,86,459,0.47,788,Rawas Ulu,Sedang
D09605,2021-04-17,27.7,94,276,0.42,817,Rawas Ulu,Rendah
D09606,2021-04-18,29.4,88,45,0.49,855,Rawas Ulu,Sedang
D09607,2021-04-19,28.7,86,27,0.46,790,Rawas Ulu,Sedang
D09608,2021-04-20,27.8,88,372,0.5,815,Rawas Ulu,Rendah
D09609,2021-04-21,28.8,88,126,0.43,823,Rawas Ulu,Sedang
D09610,2021-04-22,27.9,91,549,0.49,808,Rawas Ulu,Rendah
D09611,2021-04-23,29.3,87,24,0.43,808,Rawas Ulu,Sedang
D09612,2021-04-24,28.2,88,84,0.45,819,Rawas Ulu,Sedang
D09613,2021-04-25,29.7,84,42,0.48,815,Rawas Ulu,Sedang
D09614,2021-04-26,28.3,88,1692,0.47,804,Rawas Ulu,Sedang
D09615,2021-04-27,28.5,89,282,0.46,760,Rawas Ulu,Sedang
D09616,2021-04-28,29.6,86,168,0.43,834,Rawas Ulu,Sedang
D09617,2021-04-29,28.2,91,492,0.49,811,Rawas Ulu,Sedang
D09618,2021-04-30,28.0,90,207,0.49,801,Rawas Ulu,Rendah
D09619,2021-05-01,28.9,87,138,0.46,755,Rawas Ulu,Sedang
D09620,2021-05-02,28.3,89,246,0.46,786,Rawas Ulu,Sedang
D09621,2021-05-03,29.7,86,210,0.49,836,Rawas Ulu,Sedang
D09622,2021-05-04,30.2,89,702,0.52,778,Rawas Ulu,Sedang
D09623,2021-05-05,29.1,89,585,0.49,803,Rawas Ulu,Sedang
D09624,2021-05-06,29.1,91,837,0.42,796,Rawas Ulu,Sedang
D09625,2021-05-07,27.8,91,483,0.49,816,Rawas Ulu,Rendah
D09626,2021-05-08,29.9,89,447,0.47,799,Rawas Ulu,Sedang
D09627,2021-05-09,28.8,88,192,0.45,780,Rawas Ulu,Sedang
D09628,2021-05-10,30.9,86,177,0.49,860,Rawas Ulu,Sedang
D09629,2021-05-11,30.0,91,330,0.42,823,Rawas Ulu,Sedang
D09630,2021-05-12,29.3,91,540,0.44,792,Rawas Ulu,Sedang
D09631,2021-05-13,29.0,92,366,0.42,783,Rawas Ulu,Sedang
D09632,2021-05-14,29.6,88,222,0.49,807,Rawas Ulu,Sedang
D09633,2021-05-15,30.2,88,162,0.5,779,Rawas Ulu,Sedang
D09634,2021-05-16,30.4,88,519,0.45,806,Rawas Ulu,Sedang
D09635,2021-05-17,29.7,90,747,0.46,814,Rawas Ulu,Sedang
D09636,2021-05-18,28.6,90,342,0.44,861,Rawas Ulu,Sedang
D09637,2021-05-19,29.7,82,0,0.5,767,Rawas Ulu,Sedang
D09638,2021-05-20,30.0,86,87,0.43,742,Rawas Ulu,Sedang
D09639,2021-05-21,29.0,88,270,0.5,805,Rawas Ulu,Sedang
D09640,2021-05-22,29.1,89,321,0.51,755,Rawas Ulu,Sedang
D09641,2021-05-23,30.3,85,0,0.52,879,Rawas Ulu,Sedang
D09642,2021-05-24,30.2,85,18,0.48,793,Rawas Ulu,Sedang
D09643,2021-05-25,29.6,87,492,0.5,834,Rawas Ulu,Sedang
D09644,2021-05-26,29.8,88,162,0.42,817,Rawas Ulu,Sedang
D09645,2021-05-27,31.1,84,231,0.45,857,Rawas Ulu,Sedang
D09646,2021-05-28,28.9,92,1233,0.46,776,Rawas Ulu,Sedang
D09647,2021-05-29,28.6,89,255,0.5,839,Rawas Ulu,Sedang
D09648,2021-05-30,28.6,89,291,0.46,844,Rawas Ulu,Sedang
D09649,2021-05-31,28.6,89,219,0.43,791,Rawas Ulu,Sedang
D09650,2021-06-01,29.9,89,57,0.42,773,Rawas Ulu,Sedang
D09651,2021-06-02,29.8,86,438,0.51,805,Rawas Ulu,Sedang
D09652,2021-06-03,29.0,87,393,0.44,815,Rawas Ulu,Sedang
D09653,2021-06-04,29.1,89,354,0.44,855,Rawas Ulu,Sedang
D09654,2021-06-05,29.7,86,141,0.47,815,Rawas Ulu,Sedang
D09655,2021-06-06,29.6,87,39,0.45,791,Rawas Ulu,Sedang
D09656,2021-06-07,30.3,82,54,0.48,763,Rawas Ulu,Sedang
D09657,2021-06-08,30.8,83,18,0.44,782,Rawas Ulu,Sedang
D09658,2021-06-09,29.5,83,93,0.47,847,Rawas Ulu,Sedang
D09659,2021-06-10,30.2,86,150,0.5,789,Rawas Ulu,Sedang
D09660,2021-06-11,28.7,90,714,0.49,839,Rawas Ulu,Sedang
D09661,2021-06-12,30.2,88,300,0.45,803,Rawas Ulu,Sedang
D09662,2021-06-13,30.0,85,228,0.44,831,Rawas Ulu,Sedang
D09663,2021-06-14,29.7,90,477,0.51,856,Rawas Ulu,Sedang
D09664,2021-06-15,28.8,88,282,0.51,792,Rawas Ulu,Sedang
D09665,2021-06-16,29.1,87,426,0.43,806,Rawas Ulu,Sedang
D09666,2021-06-17,29.0,88,477,0.51,775,Rawas Ulu,Sedang
D09667,2021-06-18,29.5,85,159,0.47,776,Rawas Ulu,Sedang
D09668,2021-06-19,28.9,86,9,0.43,829,Rawas Ulu,Sedang
D09669,2021-06-20,29.0,85,42,0.42,805,Rawas Ulu,Sedang
D09670,2021-06-21,29.1,84,6,0.45,827,Rawas Ulu,Sedang
D09671,2021-06-22,30.0,82,93,0.46,817,Rawas Ulu,Sedang
D09672,2021-06-23,28.4,86,78,0.51,772,Rawas Ulu,Sedang
D09673,2021-06-24,27.6,89,219,0.46,794,Rawas Ulu,Rendah
D09674,2021-06-25,28.8,88,171,0.44,806,Rawas Ulu,Sedang
D09675,2021-06-26,28.1,92,522,0.45,821,Rawas Ulu,Sedang
D09676,2021-06-27,29.2,86,57,0.43,834,Rawas Ulu,Sedang
D09677,2021-06-28,29.5,88,108,0.45,792,Rawas Ulu,Sedang
D09678,2021-06-29,27.9,88,630,0.44,805,Rawas Ulu,Rendah
D09679,2021-06-30,29.0,87,78,0.46,761,Rawas Ulu,Sedang
D09680,2021-07-01,29.4,86,0,0.49,794,Rawas Ulu,Sedang
D09681,2021-07-02,28.7,85,45,0.43,792,Rawas Ulu,Sedang
D09682,2021-07-03,29.7,87,66,0.51,803,Rawas Ulu,Sedang
D09683,2021-07-04,28.3,90,240,0.51,838,Rawas Ulu,Sedang
D09684,2021-07-05,28.3,86,15,0.49,822,Rawas Ulu,Sedang
D09685,2021-07-06,29.0,85,60,0.45,784,Rawas Ulu,Sedang
D09686,2021-07-07,28.5,85,18,0.45,841,Rawas Ulu,Sedang
D09687,2021-07-08,29.2,86,60,0.49,784,Rawas Ulu,Sedang
D09688,2021-07-09,30.0,86,327,0.44,806,Rawas Ulu,Sedang
D09689,2021-07-10,28.5,90,615,0.5,818,Rawas Ulu,Sedang
D09690,2021-07-11,28.7,92,492,0.52,789,Rawas Ulu,Sedang
D09691,2021-07-12,29.3,86,198,0.44,838,Rawas Ulu,Sedang
D09692,2021-07-13,28.4,92,672,0.45,775,Rawas Ulu,Sedang
D09693,2021-07-14,26.9,89,0,0.5,788,Rawas Ulu,Rendah
D09694,2021-07-15,29.9,83,0,0.42,830,Rawas Ulu,Sedang
D09695,2021-07-16,29.6,85,42,0.5,868,Rawas Ulu,Sedang
D09696,2021-07-17,28.9,88,57,0.43,847,Rawas Ulu,Sedang
D09697,2021-07-18,30.3,84,15,0.43,812,Rawas Ulu,Sedang
D09698,2021-07-19,29.1,86,360,0.47,841,Rawas Ulu,Sedang
D09699,2021-07-20,30.1,87,207,0.43,854,Rawas Ulu,Sedang
D09700,2021-07-21,30.2,85,0,0.46,840,Rawas Ulu,Sedang
D09701,2021-07-22,29.5,84,15,0.44,812,Rawas Ulu,Sedang
D09702,2021-07-23,29.0,84,78,0.5,786,Rawas Ulu,Sedang
D09703,2021-07-24,28.5,86,264,0.48,828,Rawas Ulu,Sedang
D09704,2021-07-25,29.2,86,24,0.5,770,Rawas Ulu,Sedang
D09705,2021-07-26,29.2,79,0,0.42,798,Rawas Ulu,Sedang
D09706,2021-07-27,27.8,78,0,0.51,768,Rawas Ulu,Rendah
D09707,2021-07-28,28.8,76,0,0.47,833,Rawas Ulu,Sedang
D09708,2021-07-29,30.4,74,0,0.44,819,Rawas Ulu,Sedang
D09709,2021-07-30,29.9,79,30,0.5,829,Rawas Ulu,Sedang
D09710,2021-07-31,29.2,84,24,0.44,808,Rawas Ulu,Sedang
D09711,2021-08-01,28.5,87,129,0.51,859,Rawas Ulu,Sedang
D09712,2021-08-02,28.2,88,228,0.49,793,Rawas Ulu,Sedang
D09713,2021-08-03,29.4,87,171,0.47,764,Rawas Ulu,Sedang
D09714,2021-08-04,27.4,90,1635,0.51,786,Rawas Ulu,Rendah
D09715,2021-08-05,28.5,88,90,0.5,783,Rawas Ulu,Sedang
D09716,2021-08-06,29.6,85,45,0.49,791,Rawas Ulu,Sedang
D09717,2021-08-07,30.5,84,84,0.45,814,Rawas Ulu,Sedang
D09718,2021-08-08,30.3,86,384,0.49,815,Rawas Ulu,Sedang
